SourceInventory,SourceDrive,FullName,Name,Extension,Length,LastWriteTime,IsDirectory
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\9. Website + Deck Content\9.2 Visual & Diagram Briefs\TSI — Smart Tools Visual Assets Brief v1.0.gdoc.lnk,TSI — Smart Tools Visual Assets Brief v1.0.gdoc.lnk,.lnk,0,18/11/2025 7:53:37 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\9. Website + Deck Content\9.3 Slide Snippets — Smart Tools Section\TSI — Slide Text Library  Smart Tools v1.0.gdoc,TSI — Slide Text Library  Smart Tools v1.0.gdoc,.gdoc,179,18/11/2025 7:54:55 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\9. Website + Deck Content\9.1 Website Copy — Smart Tools Pages\TSI — Website Copy  Smart Tools & Hardware v1.0.gdoc,TSI — Website Copy  Smart Tools & Hardware v1.0.gdoc,.gdoc,179,18/11/2025 7:47:38 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\11. Firmware & Device Management\11.2 Device Provisioning & Keys\TSI — DEVICE PROVISIONING & AUTH KEYS.gdoc,TSI — DEVICE PROVISIONING & AUTH KEYS.gdoc,.gdoc,179,18/11/2025 4:42:40 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\11. Firmware & Device Management\11.5 Deactivation & Enforcement Rules\TSI — DEVICE DEACTIVATION & ENFORCEMENT RULES.gdoc,TSI — DEVICE DEACTIVATION & ENFORCEMENT RULES.gdoc,.gdoc,179,18/11/2025 4:40:46 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\11. Firmware & Device Management\11.4 Diagnostics & Telemetry\TSI — DIAGNOSTICS & DEVICE TELEMETRY.gdoc,TSI — DIAGNOSTICS & DEVICE TELEMETRY.gdoc,.gdoc,179,18/11/2025 4:42:03 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\11. Firmware & Device Management\11.1 Firmware Architecture\TSI — FIRMWARE ARCHITECTURE (Smart Tools).gdoc,TSI — FIRMWARE ARCHITECTURE (Smart Tools).gdoc,.gdoc,179,18/11/2025 4:42:55 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\11. Firmware & Device Management\11.3 OTA Update Pipeline\TSI—OTA UPDATE PIPELINE v1.0 MASTER.gdoc,TSI—OTA UPDATE PIPELINE v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 4:42:15 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\12. ERP & Inventory Management\12.1 Inventory Model (Master)\TSI — SMART TOOLS INVENTORY MODEL.gdoc,TSI — SMART TOOLS INVENTORY MODEL.gdoc,.gdoc,179,18/11/2025 6:29:56 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\12. ERP & Inventory Management\12.3 Batch Control & OEM Traceability\TSI — OEM BATCH CONTROL & TRACEABILITY MODEL v1.0 MASTER.gdoc,TSI — OEM BATCH CONTROL & TRACEABILITY MODEL v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 6:28:53 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\12. ERP & Inventory Management\12.5 Compliance Documentation Pack (AS NZS)\TSI — COMPLIANCE DOCUMENTATION PACK (AS NZS) v1.0 MASTER.gdoc,TSI — COMPLIANCE DOCUMENTATION PACK (AS NZS) v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 6:27:01 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\12. ERP & Inventory Management\12.2 Device Serialisation Rules\TSI — DEVICE SERIALISATION RULESET v1.0 MASTER.gdoc,TSI — DEVICE SERIALISATION RULESET v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 6:29:31 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\12. ERP & Inventory Management\12.4 RMA & Warranty Workflow\TSI — RMA & WARRANTY WORKFLOW.gdoc,TSI — RMA & WARRANTY WORKFLOW.gdoc,.gdoc,179,18/11/2025 6:28:17 PM,False
techsafe_operating_system_inventory.csv,TechSafe Operating System,G:\Shared drives\TechSafe_Operating_System\01_Product_Development\PD-001_AI_Agent_Architecture_Specs_V1.0.gdoc,PD-001_AI_Agent_Architecture_Specs_V1.0.gdoc,.gdoc,179,24/11/2025 12:01:10 PM,False
techsafe_operating_system_inventory.csv,TechSafe Operating System,G:\Shared drives\TechSafe_Operating_System\00_Governance\TechSafe_Master_Project_Plan_Tracker_V1.0.gsheet,TechSafe_Master_Project_Plan_Tracker_V1.0.gsheet,.gsheet,179,20/11/2025 11:54:01 PM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI - Industry Packs\TechSafe__A_Digital_Guardian.mp4,TechSafe__A_Digital_Guardian.mp4,.mp4,36170379,3/01/2026 1:17:36 AM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI - Industry Packs\Operational_Safety_Intelligence_Industry_Packs.pdf,Operational_Safety_Intelligence_Industry_Packs.pdf,.pdf,12751477,3/01/2026 1:19:13 AM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI - Industry Packs\Real-Time_Safety_Intelligence_Ends_Compliance_Debt.m4a,Real-Time_Safety_Intelligence_Ends_Compliance_Debt.m4a,.m4a,28358966,3/01/2026 1:20:56 AM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI - Industry Packs\NotebookLM Mind Map (1).png,NotebookLM Mind Map (1).png,.png,1706520,3/01/2026 1:37:38 AM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI - Industry Packs\unnamed (3).png,unnamed (3).png,.png,6210580,3/01/2026 1:38:22 AM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI SAI-COM and IMS ECO SYSTEM\The_Integrated_Operational_Doctrine.pdf,The_Integrated_Operational_Doctrine.pdf,.pdf,15348825,3/01/2026 12:18:42 AM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI SAI-COM and IMS ECO SYSTEM\TechSafe__A_Source_of_Truth.mp4,TechSafe__A_Source_of_Truth.mp4,.mp4,34805233,3/01/2026 12:02:07 AM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI SAI-COM and IMS ECO SYSTEM\IMS_Safety_Architecture_The_Three_Layers.m4a,IMS_Safety_Architecture_The_Three_Layers.m4a,.m4a,29467172,3/01/2026 12:16:40 AM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI SAI-COM and IMS ECO SYSTEM\IMS Real Time Safety System.png,IMS Real Time Safety System.png,.png,4647582,3/01/2026 12:21:06 AM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI SAI-COM and IMS ECO SYSTEM\Demystifying_SAI-COM.mp4,Demystifying_SAI-COM.mp4,.mp4,31185950,3/01/2026 12:37:30 AM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI SAI-COM and IMS ECO SYSTEM\SAI-COM_The_Operational_Intelligence_Engine.pdf,SAI-COM_The_Operational_Intelligence_Engine.pdf,.pdf,12640192,3/01/2026 12:38:52 AM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI SAI-COM and IMS ECO SYSTEM\SAI-COM 4 step process.png,SAI-COM 4 step process.png,.png,6137977,3/01/2026 12:50:22 AM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI Digi Boards Overview\Display_Evolution_From_Canvas_To_Hub.pdf,Display_Evolution_From_Canvas_To_Hub.pdf,.pdf,13212776,4/01/2026 8:14:39 PM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI Digi Boards Overview\Forgotten_to_Front-of-Mind.mp4,Forgotten_to_Front-of-Mind.mp4,.mp4,33579786,2/01/2026 5:10:07 PM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI Digi Boards Overview\Fighting_the_Forgetting_Curve_with_Smart_Screens.m4a,Fighting_the_Forgetting_Curve_with_Smart_Screens.m4a,.m4a,30236223,2/01/2026 2:22:05 PM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI Digi Boards Overview\Beyond the Notice Board.png,Beyond the Notice Board.png,.png,6082128,2/01/2026 10:59:22 PM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI Safety Assistant Intelligence (SAI)\Governing_High-Stakes_AI_Safety_A_Three-Layer_Limit.m4a,Governing_High-Stakes_AI_Safety_A_Three-Layer_Limit.m4a,.m4a,27195363,2/01/2026 11:48:51 PM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI Safety Assistant Intelligence (SAI)\SAI__Your_Partner_in_Safety.mp4,SAI__Your_Partner_in_Safety.mp4,.mp4,22795467,2/01/2026 11:46:22 PM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI Safety Assistant Intelligence (SAI)\SAI_Role_Function_and_Safety_Architecture.pdf,SAI_Role_Function_and_Safety_Architecture.pdf,.pdf,10739122,2/01/2026 11:47:05 PM,False
tsi_product_services_inventory.csv,TSI Product Services,G:\Shared drives\TSI Product Services\TSI Safety Assistant Intelligence (SAI)\Meet SAI.png,Meet SAI.png,.png,5808732,2/01/2026 11:47:42 PM,False
ims_inventory_api.csv,3. INTERGRATED MANAGMENT SYSTEMS (IMS),3. INTERGRATED MANAGMENT SYSTEMS (IMS)\\TSi — IMS (Integrated Management Systems),/TSi — IMS (Integrated Management Systems),,0,2025-11-16T09:10:06.281Z,True
ims_inventory_api.csv,3. INTERGRATED MANAGMENT SYSTEMS (IMS),3. INTERGRATED MANAGMENT SYSTEMS (IMS)\TSI — IMS INTEGRATION AGENT v1,TSI — IMS INTEGRATION AGENT v1,,0,2025-11-26T17:32:11.720Z,False
